fact_id,fund_type_name,table_group_name,metric_name,is_subcategory,value_unit,quarter,date,year,month,fin_year,quarter_label,value
17967,"Public Sector","Financial Performance","Contribution tax and surcharge",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,137.00
16961,"Public Sector","Financial Performance",Employer,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2132.00
16962,"Public Sector","Financial Performance",Employer,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2132.00
21278,"Public Sector","Financial Performance","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,175.00
34333,"Public Sector","Performance Ratios","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,175.00
34334,"Public Sector","Performance Ratios","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,175.00
21277,"Public Sector","Financial Performance","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,175.00
33830,"Public Sector","Performance Ratios","Investment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,82.00
33829,"Public Sector","Performance Ratios","Investment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,82.00
20606,"Public Sector","Financial Performance","Investment expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,82.00
20605,"Public Sector","Financial Performance","Investment expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,82.00
20003,"Public Sector","Financial Performance","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,7434.00
33661,"Public Sector","Performance Ratios","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,7434.00
33662,"Public Sector","Performance Ratios","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,7434.00
20004,"Public Sector","Financial Performance","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,7434.00
20172,"Public Sector","Financial Performance","Investment income after impairment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2460.00
20171,"Public Sector","Financial Performance","Investment income after impairment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2460.00
18393,"Public Sector","Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,338.00
19667,"Public Sector","Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,7.00
19668,"Public Sector","Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,7.00
18394,"Public Sector","Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,338.00
18898,"Public Sector","Financial Performance","Lump sums",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,607.00
18897,"Public Sector","Financial Performance","Lump sums",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,607.00
17407,"Public Sector","Financial Performance",Member,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,920.00
17408,"Public Sector","Financial Performance",Member,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,920.00
33158,"Public Sector","Performance Ratios","Net assets at beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,113239.00
33157,"Public Sector","Performance Ratios","Net assets at beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,113239.00
16625,"Public Sector","Financial Performance","Net assets at the beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,113239.00
16626,"Public Sector","Financial Performance","Net assets at the beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,113239.00
21950,"Public Sector","Financial Performance","Net assets at the end of the quarter",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,121285.00
21949,"Public Sector","Financial Performance","Net assets at the end of the quarter",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,121285.00
18135,"Public Sector","Financial Performance","Net benefit transfers",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,-328.00
18136,"Public Sector","Financial Performance","Net benefit transfers",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,-328.00
33325,"Public Sector","Performance Ratios","Net cash flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,174.00
33326,"Public Sector","Performance Ratios","Net cash flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,174.00
19332,"Public Sector","Financial Performance","Net contribution flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,313.00
19331,"Public Sector","Financial Performance","Net contribution flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,313.00
21109,"Public Sector","Financial Performance","Net earnings",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,7281.00
21110,"Public Sector","Financial Performance","Net earnings",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,7281.00
21446,"Public Sector","Financial Performance","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,7106.00
34502,"Public Sector","Performance Ratios","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,7106.00
34501,"Public Sector","Performance Ratios","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,7106.00
21445,"Public Sector","Financial Performance","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,7106.00
19499,"Public Sector","Financial Performance","Net insurance flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,-2.00
19500,"Public Sector","Financial Performance","Net insurance flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,-2.00
21614,"Public Sector","Financial Performance","Net operating performance after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,7280.00
21613,"Public Sector","Financial Performance","Net operating performance after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,7280.00
20773,"Public Sector","Financial Performance","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,20.00
20774,"Public Sector","Financial Performance","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,20.00
33997,"Public Sector","Performance Ratios","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,20.00
33998,"Public Sector","Performance Ratios","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,20.00
21781,"Public Sector","Financial Performance","Other changes",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,766.00
21782,"Public Sector","Financial Performance","Other changes",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,766.00
18562,"Public Sector","Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,667.00
19836,"Public Sector","Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,8.00
18561,"Public Sector","Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,667.00
19835,"Public Sector","Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,8.00
19065,"Public Sector","Financial Performance",Pensions,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,1804.00
19066,"Public Sector","Financial Performance",Pensions,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,1804.00
34670,"Public Sector","Performance Ratios","Rate of Return (%)",0,%,"Dec 2004",2004-12-01,2004,12,2005,Q2,0.06
34669,"Public Sector","Performance Ratios","Rate of Return (%)",0,%,"Dec 2004",2004-12-01,2004,12,2005,Q2,0.06
16794,"Public Sector","Financial Performance","Total contributions",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,3052.00
16793,"Public Sector","Financial Performance","Total contributions",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,3052.00
20339,"Public Sector","Financial Performance","Total gains/losses on investments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,4974.00
20340,"Public Sector","Financial Performance","Total gains/losses on investments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,4974.00
35988,Retail,"Performance Ratios","Administration and operating expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,429.00
35987,Retail,"Performance Ratios","Administration and operating expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,429.00
26493,Retail,"Financial Performance","Administration and operating expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,429.00
26494,Retail,"Financial Performance","Administration and operating expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,429.00
24254,Retail,"Financial Performance","Benefit payments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5182.00
24253,Retail,"Financial Performance","Benefit payments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,5182.00
35307,Retail,"Performance Ratios","Cash flow adjusted net assets",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,217188.00
35308,Retail,"Performance Ratios","Cash flow adjusted net assets",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,217188.00
23481,Retail,"Financial Performance","Contribution tax and surcharge",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,389.00
23482,Retail,"Financial Performance","Contribution tax and surcharge",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,389.00
22458,Retail,"Financial Performance",Employer,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2632.00
22457,Retail,"Financial Performance",Employer,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2632.00
36157,Retail,"Performance Ratios","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,212.00
36158,Retail,"Performance Ratios","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,212.00
26834,Retail,"Financial Performance","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,212.00
26833,Retail,"Financial Performance","Income tax expense/benefit",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,212.00
35648,Retail,"Performance Ratios","Investment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,65.00
35647,Retail,"Performance Ratios","Investment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,65.00
26153,Retail,"Financial Performance","Investment expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,65.00
26154,Retail,"Financial Performance","Investment expenses",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,65.00
25544,Retail,"Financial Performance","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,11589.00
25543,Retail,"Financial Performance","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,11589.00
35478,Retail,"Performance Ratios","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,11589.00
35477,Retail,"Performance Ratios","Investment income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,11589.00
25713,Retail,"Financial Performance","Investment income after impairment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,851.00
25714,Retail,"Financial Performance","Investment income after impairment expense",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,851.00
23914,Retail,"Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,7332.00
25204,Retail,"Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,74.00
23913,Retail,"Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,7332.00
25203,Retail,"Financial Performance",Inward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,74.00
24423,Retail,"Financial Performance","Lump sums",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,4551.00
24424,Retail,"Financial Performance","Lump sums",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,4551.00
22912,Retail,"Financial Performance",Member,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,3372.00
22911,Retail,"Financial Performance",Member,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,3372.00
34967,Retail,"Performance Ratios","Net assets at beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,215779.00
34968,Retail,"Performance Ratios","Net assets at beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,215779.00
22117,Retail,"Financial Performance","Net assets at the beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,215779.00
22118,Retail,"Financial Performance","Net assets at the beginning of the period",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,215779.00
27514,Retail,"Financial Performance","Net assets at the end of the quarter",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,229573.00
27513,Retail,"Financial Performance","Net assets at the end of the quarter",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,229573.00
23651,Retail,"Financial Performance","Net benefit transfers",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2497.00
23652,Retail,"Financial Performance","Net benefit transfers",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2497.00
35138,Retail,"Performance Ratios","Net cash flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2818.00
35137,Retail,"Performance Ratios","Net cash flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,2818.00
24863,Retail,"Financial Performance","Net contribution flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,3318.00
24864,Retail,"Financial Performance","Net contribution flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,3318.00
26664,Retail,"Financial Performance","Net earnings",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,11135.00
26663,Retail,"Financial Performance","Net earnings",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,11135.00
27003,Retail,"Financial Performance","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,10922.00
36328,Retail,"Performance Ratios","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,10922.00
36327,Retail,"Performance Ratios","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,10922.00
27004,Retail,"Financial Performance","Net earnings after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,10922.00
25034,Retail,"Financial Performance","Net insurance flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,-111.00
25033,Retail,"Financial Performance","Net insurance flows",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,-111.00
27173,Retail,"Financial Performance","Net operating performance after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,13740.00
27174,Retail,"Financial Performance","Net operating performance after tax",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,13740.00
26324,Retail,"Financial Performance","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,39.00
26323,Retail,"Financial Performance","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,39.00
35817,Retail,"Performance Ratios","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,39.00
35818,Retail,"Performance Ratios","Operating income",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,39.00
27344,Retail,"Financial Performance","Other changes",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,54.00
27343,Retail,"Financial Performance","Other changes",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,54.00
24084,Retail,"Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,4835.00
25374,Retail,"Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,185.00
24083,Retail,"Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,4835.00
25373,Retail,"Financial Performance",Outward,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,185.00
24593,Retail,"Financial Performance",Pensions,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,631.00
24594,Retail,"Financial Performance",Pensions,0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,631.00
36498,Retail,"Performance Ratios","Rate of Return (%)",0,%,"Dec 2004",2004-12-01,2004,12,2005,Q2,0.05
36497,Retail,"Performance Ratios","Rate of Return (%)",0,%,"Dec 2004",2004-12-01,2004,12,2005,Q2,0.05
22288,Retail,"Financial Performance","Total contributions",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,6004.00
22287,Retail,"Financial Performance","Total contributions",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,6004.00
25883,Retail,"Financial Performance","Total gains/losses on investments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,10739.00
25884,Retail,"Financial Performance","Total gains/losses on investments",0,$m,"Dec 2004",2004-12-01,2004,12,2005,Q2,10739.00
28706,"All Funds","Performance Ratios","Administration and operating expense",0,$m,"Mar 2005",2005-03-01,2005,3,2005,Q3,672.00
28705,"All Funds","Performance Ratios","Administration and operating expense",0,$m,"Mar 2005",2005-03-01,2005,3,2005,Q3,672.00
4379,"All Funds","Financial Performance","Administration and operating expenses",0,$m,"Mar 2005",2005-03-01,2005,3,2005,Q3,672.00
4380,"All Funds","Financial Performance","Administration and operating expenses",0,$m,"Mar 2005",2005-03-01,2005,3,2005,Q3,672.00
2140,"All Funds","Financial Performance","Benefit payments",0,$m,"Mar 2005",2005-03-01,2005,3,2005,Q3,3891.00
2139,"All Funds","Financial Performance","Benefit payments",0,$m,"Mar 2005",2005-03-01,2005,3,2005,Q3,3891.00
28025,"All Funds","Performance Ratios","Cash flow adjusted net assets",0,$m,"Mar 2005",2005-03-01,2005,3,2005,Q3,494104.00
28026,"All Funds","Performance Ratios","Cash flow adjusted net assets",0,$m,"Mar 2005",2005-03-01,2005,3,2005,Q3,494104.00
1367,"All Funds","Financial Performance","Contribution tax and surcharge",0,$m,"Mar 2005",2005-03-01,2005,3,2005,Q3,1344.00
1368,"All Funds","Financial Performance","Contribution tax and surcharge",0,$m,"Mar 2005",2005-03-01,2005,3,2005,Q3,1344.00
344,"All Funds","Financial Performance",Employer,0,$m,"Mar 2005",2005-03-01,2005,3,2005,Q3,8799.00
343,"All Funds","Financial Performance",Employer,0,$m,"Mar 2005",2005-03-01,2005,3,2005,Q3,8799.00
